timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759452240866,72,POST /auth/signup.,200,,TG-Signup 1-356,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452241474,77,POST /auth/signup.,200,,TG-Signup 1-357,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,77,0,1
1759452242065,74,POST /auth/signup.,200,,TG-Signup 1-358,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452242671,73,POST /auth/signup.,200,,TG-Signup 1-359,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452243263,73,POST /auth/signup.,200,,TG-Signup 1-360,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452243871,74,POST /auth/signup.,200,,TG-Signup 1-361,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452244475,78,POST /auth/signup.,200,,TG-Signup 1-362,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,78,0,0
1759452245065,78,POST /auth/signup.,200,,TG-Signup 1-363,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,78,0,1
1759452245687,72,POST /auth/signup.,200,,TG-Signup 1-364,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452246266,75,POST /auth/signup.,200,,TG-Signup 1-365,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,75,0,2
1759452246873,82,POST /auth/signup.,200,,TG-Signup 1-366,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,82,0,1
1759452247467,73,POST /auth/signup.,200,,TG-Signup 1-367,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452248063,72,POST /auth/signup.,200,,TG-Signup 1-368,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452248669,71,POST /auth/signup.,200,,TG-Signup 1-369,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,0
1759452249263,77,POST /auth/signup.,200,,TG-Signup 1-370,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,76,0,2
1759452249864,74,POST /auth/signup.,200,,TG-Signup 1-371,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,2
1759452250469,102,POST /auth/signup.,200,,TG-Signup 1-372,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,102,0,1
1759452251075,72,POST /auth/signup.,200,,TG-Signup 1-373,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,0
1759452251666,74,POST /auth/signup.,200,,TG-Signup 1-374,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452252276,72,POST /auth/signup.,200,,TG-Signup 1-375,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452252864,72,POST /auth/signup.,200,,TG-Signup 1-376,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452253467,72,POST /auth/signup.,200,,TG-Signup 1-377,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452254066,72,POST /auth/signup.,200,,TG-Signup 1-378,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452254674,74,POST /auth/signup.,200,,TG-Signup 1-379,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,0
1759452255264,74,POST /auth/signup.,200,,TG-Signup 1-380,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452255870,72,POST /auth/signup.,200,,TG-Signup 1-381,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452256462,72,POST /auth/signup.,200,,TG-Signup 1-382,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
